"awful","","blood","bedding","","room","toilet","seat","chipped","huge","dust","bunnies","blood","bedding","spoke","manager","incidents","told","blood","fresh","anything","just","checked","believe","","never","back","many","nice","hotels","strip","tolerate","health","hazards","","treatment","","","","","","","","","","","","","","","","","","",""
"total","scam","waste","machines","always","busy","time","even","focus","workout","please","","","paying","","fitness","","month","","help","local","","","business","thank","reading","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"never","felt","choked","food","till","today","","beef","black","pepper","sauce","worst","dish","ever","","hard","chew","","avoid","ordering","dish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","better","burrito","followed","mexican","person","around","take","dump","tortilla","served","trump","tower","also","forever","cost","","never","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"stay","away","moving","company","worst","","ever","fulfill","contract","","extra","","","already","expensive","service","usual","","artists","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"terrible","general","tsao's","chicken","clearly","reheated","leftover","prior","night","mystery","meat","","pork","dish","","decent","item","crab","rangoon","first","last","time","ordering","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","coming","door","trying","make","dinner","","","kids","ready","sports","sales","","seemed","rather","pushy","told","going","","tomorrow","seems","kind","short","notice","work","going","take","time","short","notice","wait","around","","","","","","","","","","","","","","","","","","","","","","",""
"total","","ordered","next","","delivery","","basket","delivered","selected","","initially","called","customer","service","gave","waiting","","minutes","answer","","resorting","email","informed","basket","selected","take","","","days","deliver","allow","select","next","","delivery","provide","promised","service","never","","","","","","","","","","","","","","",""
"airport","","minutes","away","scam","shuttle","airport","took","long","coming","dropped","","take","uber","instead","made","late","check","flight","atrocious","","extra","","","something","airport","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"used","love","","","play","blackjack","machines","never","really","","anything","","","keep","","drinks","quite","awhile","plus","near","restroom","guess","caught","place","lovely","machines","poker","machines","lost","","matter","minutes","expensive","beer","guess","things","never","stay","","","","","","","","","","","","","","","","",""
"awful","","like","money","back","never","","show","","seen","several","love","phantom","anthony","cools","mystere","name","","waste","time","money","much","talking","much","tricks","magic","make","believe","magic","","laughs","","save","money","gamble","better","","","dinner","","","","","","","","","","","","","","","",""
"","food","rather","","taco","truck","","thing","good","dessert","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"tried","repair","things","messes","luck","","","screen","camera","wifi","nerve","tell","","face","works","test","doesnt","never","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"came","employees","working","host","stand","waited","line","customers","","minutes","lots","employees","","line","ignored","finally","hosts","showed","","","empty","told","","minute","wait","really","finally","seated","took","forever","","food","ordered","within","","minute","ordering","food","server","placed","food","front","","","waiters","running","around","asking","food","went","tables","waitress","","brick","wall"
"just","around","terrible","service","food","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"utter","","food","","fries","soggy","service","","","bonus","","","expect","place","around","much","longer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"poor","customer","service","older","lady","worst","","","owners","knows","seem","care","anyway","hair","food","avoid","place","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","just","","back","club","lady","cash","register","thinks","tipsy","just","ordered","instead","giving","correct","change","hand","back","olny","cents","come","hours","complete","","beware","","beware","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","went","place","dinner","sunday","night","felt","pretty","","","crowded","inside","look","like","much","outside","sushi","tasted","pretty","good","cheap","","dining","partners","suffered","next","","though","felt","like","crud","know","","suggest","","walk","away","known","cheap","sushi","generally","always","cheap","reason","","","","","","","","","",""
