CommodityCode,CommodityDescription,CountryCode,CountryName,MarketYear,CalendarYear,Month,AttributeId,AttributeDescription,UnitId,UnitDescription,Value
0577400,"Almonds, Shelled Basis        ",TW,Taiwan                        ,2001,2010,10,4,Area Harvested,12,(HA)                ,0.0
0577400,"Almonds, Shelled Basis        ",TW,Taiwan                        ,2001,2010,10,17,Bearing Trees,10,(1000 TREES)        ,0.0
0577400,"Almonds, Shelled Basis        ",TW,Taiwan                        ,2001,2010,10,19,Non-Bearing Trees,10,(1000 TREES)        ,0.0
0577400,"Almonds, Shelled Basis        ",TW,Taiwan                        ,2001,2010,10,16,Total Trees,10,(1000 TREES)        ,0.0
0577400,"Almonds, Shelled Basis        ",TW,Taiwan                        ,2001,2010,10,20,Beginning Stocks,21,(MT)                ,0.0
0577400,"Almonds, Shelled Basis        ",TW,Taiwan                        ,2001,2010,10,28,Production,21,(MT)                ,0.0
0577400,"Almonds, Shelled Basis        ",TW,Taiwan                        ,2001,2010,10,57,Imports,21,(MT)                ,2900.0
0577400,"Almonds, Shelled Basis        ",TW,Taiwan                        ,2001,2010,10,86,Total Supply,21,(MT)                ,2900.0
0577400,"Almonds, Shelled Basis        ",TW,Taiwan                        ,2001,2010,10,88,Exports,21,(MT)                ,0.0
0577400,"Almonds, Shelled Basis        ",TW,Taiwan                        ,2001,2010,10,125,Domestic Consumption,21,(MT)                ,2900.0
0577400,"Almonds, Shelled Basis        ",TW,Taiwan                        ,2001,2010,10,176,Ending Stocks,21,(MT)                ,0.0
0577400,"Almonds, Shelled Basis        ",TW,Taiwan                        ,2001,2010,10,178,Total Distribution,21,(MT)                ,2900.0
0577400,"Almonds, Shelled Basis        ",US,United States                 ,2001,2013,11,1,Area Planted,12,(HA)                ,0.0
0577400,"Almonds, Shelled Basis        ",US,United States                 ,2001,2013,11,4,Area Harvested,12,(HA)                ,212468.0
0577400,"Almonds, Shelled Basis        ",US,United States                 ,2001,2013,11,17,Bearing Trees,10,(1000 TREES)        ,0.0
0577400,"Almonds, Shelled Basis        ",US,United States                 ,2001,2013,11,19,Non-Bearing Trees,10,(1000 TREES)        ,0.0
0577400,"Almonds, Shelled Basis        ",US,United States                 ,2001,2013,11,16,Total Trees,10,(1000 TREES)        ,0.0
0577400,"Almonds, Shelled Basis        ",US,United States                 ,2001,2013,11,20,Beginning Stocks,21,(MT)                ,48671.0
0577400,"Almonds, Shelled Basis        ",US,United States                 ,2001,2013,11,28,Production,21,(MT)                ,376482.0
0577400,"Almonds, Shelled Basis        ",US,United States                 ,2001,2013,11,57,Imports,21,(MT)                ,400.0
0577400,"Almonds, Shelled Basis        ",US,United States                 ,2001,2013,11,86,Total Supply,21,(MT)                ,425553.0
0577400,"Almonds, Shelled Basis        ",US,United States                 ,2001,2013,11,88,Exports,21,(MT)                ,265700.0
0577400,"Almonds, Shelled Basis        ",US,United States                 ,2001,2013,11,125,Domestic Consumption,21,(MT)                ,123147.0
0577400,"Almonds, Shelled Basis        ",US,United States                 ,2001,2013,11,176,Ending Stocks,21,(MT)                ,36706.0
0577400,"Almonds, Shelled Basis        ",US,United States                 ,2001,2013,11,178,Total Distribution,21,(MT)                ,425553.0
0577400,"Almonds, Shelled Basis        ",VM,Vietnam                       ,2001,2012,10,1,Area Planted,12,(HA)                ,0.0
0577400,"Almonds, Shelled Basis        ",VM,Vietnam                       ,2001,2012,10,4,Area Harvested,12,(HA)                ,0.0
0577400,"Almonds, Shelled Basis        ",VM,Vietnam                       ,2001,2012,10,17,Bearing Trees,10,(1000 TREES)        ,0.0
0577400,"Almonds, Shelled Basis        ",VM,Vietnam                       ,2001,2012,10,19,Non-Bearing Trees,10,(1000 TREES)        ,0.0
0577400,"Almonds, Shelled Basis        ",VM,Vietnam                       ,2001,2012,10,16,Total Trees,10,(1000 TREES)        ,0.0
0577400,"Almonds, Shelled Basis        ",VM,Vietnam                       ,2001,2012,10,20,Beginning Stocks,21,(MT)                ,0.0
0577400,"Almonds, Shelled Basis        ",VM,Vietnam                       ,2001,2012,10,28,Production,21,(MT)                ,0.0
0577400,"Almonds, Shelled Basis        ",VM,Vietnam                       ,2001,2012,10,57,Imports,21,(MT)                ,0.0
0577400,"Almonds, Shelled Basis        ",VM,Vietnam                       ,2001,2012,10,86,Total Supply,21,(MT)                ,0.0
0577400,"Almonds, Shelled Basis        ",VM,Vietnam                       ,2001,2012,10,88,Exports,21,(MT)                ,0.0
0577400,"Almonds, Shelled Basis        ",VM,Vietnam                       ,2001,2012,10,125,Domestic Consumption,21,(MT)                ,0.0
0577400,"Almonds, Shelled Basis        ",VM,Vietnam                       ,2001,2012,10,176,Ending Stocks,21,(MT)                ,0.0
0577400,"Almonds, Shelled Basis        ",VM,Vietnam                       ,2001,2012,10,178,Total Distribution,21,(MT)                ,0.0
0011000,"Animal Numbers, Cattle        ",AR,Argentina                     ,2010,2011,10,20,Total Cattle Beg. Stks,5,(1000 HEAD)         ,49057.0
0011000,"Animal Numbers, Cattle        ",AR,Argentina                     ,2010,2011,10,23,Dairy Cows Beg. Stocks,5,(1000 HEAD)         ,2100.0
0011000,"Animal Numbers, Cattle        ",AR,Argentina                     ,2010,2011,10,25,Beef Cows Beg. Stocks,5,(1000 HEAD)         ,18300.0
0011000,"Animal Numbers, Cattle        ",AR,Argentina                     ,2010,2011,10,28,Production (Calf Crop),5,(1000 HEAD)         ,11600.0
0011000,"Animal Numbers, Cattle        ",AR,Argentina                     ,2010,2011,10,57,Total Imports,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",AR,Argentina                     ,2010,2011,10,86,Total Supply,5,(1000 HEAD)         ,60657.0
0011000,"Animal Numbers, Cattle        ",AR,Argentina                     ,2010,2011,10,88,Total Exports,5,(1000 HEAD)         ,1.0
0011000,"Animal Numbers, Cattle        ",AR,Argentina                     ,2010,2011,10,118,Cow Slaughter,5,(1000 HEAD)         ,3400.0
0011000,"Animal Numbers, Cattle        ",AR,Argentina                     ,2010,2011,10,122,Calf Slaughter,5,(1000 HEAD)         ,2800.0
0011000,"Animal Numbers, Cattle        ",AR,Argentina                     ,2010,2011,10,124,Other Slaughter,5,(1000 HEAD)         ,5700.0
0011000,"Animal Numbers, Cattle        ",AR,Argentina                     ,2010,2011,10,117,Total Slaughter,5,(1000 HEAD)         ,11900.0
0011000,"Animal Numbers, Cattle        ",AR,Argentina                     ,2010,2011,10,172,Loss,5,(1000 HEAD)         ,600.0
0011000,"Animal Numbers, Cattle        ",AR,Argentina                     ,2010,2011,10,176,Ending Inventories,5,(1000 HEAD)         ,48156.0
0011000,"Animal Numbers, Cattle        ",AR,Argentina                     ,2010,2011,10,178,Total Distribution,5,(1000 HEAD)         ,60657.0
0011000,"Animal Numbers, Cattle        ",AR,Argentina                     ,2010,2011,10,83,CY Imp. from U.S.,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",AR,Argentina                     ,2010,2011,10,87,CY. Exp. to U.S.,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",AR,Argentina                     ,2010,2011,10,198,Balance,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",AR,Argentina                     ,2010,2011,10,199,Inventory Balance,5,(1000 HEAD)         ,-901.0
0011000,"Animal Numbers, Cattle        ",AR,Argentina                     ,2010,2011,10,200,Inventory Change,23,(PERCENT)           ,-10.0
0011000,"Animal Numbers, Cattle        ",AR,Argentina                     ,2010,2011,10,206,Cow Change,23,(PERCENT)           ,-3.0
0011000,"Animal Numbers, Cattle        ",AR,Argentina                     ,2010,2011,10,204,Production Change,23,(PERCENT)           ,-3.0
0011000,"Animal Numbers, Cattle        ",AR,Argentina                     ,2010,2011,10,207,Production to Cows,23,(PERCENT)           ,57.0
0011000,"Animal Numbers, Cattle        ",AR,Argentina                     ,2010,2011,10,209,Slaughter to Inventory,23,(PERCENT)           ,24.0
0011000,"Animal Numbers, Cattle        ",AR,Argentina                     ,2010,2011,10,213,Slaughter to Total Supply,23,(PERCENT)           ,20.0
0011000,"Animal Numbers, Cattle        ",AS,Australia                     ,2010,2017,04,20,Total Cattle Beg. Stks,5,(1000 HEAD)         ,27906.0
0011000,"Animal Numbers, Cattle        ",AS,Australia                     ,2010,2017,04,23,Dairy Cows Beg. Stocks,5,(1000 HEAD)         ,1596.0
0011000,"Animal Numbers, Cattle        ",AS,Australia                     ,2010,2017,04,25,Beef Cows Beg. Stocks,5,(1000 HEAD)         ,12945.0
0011000,"Animal Numbers, Cattle        ",AS,Australia                     ,2010,2017,04,28,Production (Calf Crop),5,(1000 HEAD)         ,8842.0
0011000,"Animal Numbers, Cattle        ",AS,Australia                     ,2010,2017,04,57,Total Imports,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",AS,Australia                     ,2010,2017,04,86,Total Supply,5,(1000 HEAD)         ,36748.0
0011000,"Animal Numbers, Cattle        ",AS,Australia                     ,2010,2017,04,88,Total Exports,5,(1000 HEAD)         ,875.0
0011000,"Animal Numbers, Cattle        ",AS,Australia                     ,2010,2017,04,118,Cow Slaughter,5,(1000 HEAD)         ,3539.0
0011000,"Animal Numbers, Cattle        ",AS,Australia                     ,2010,2017,04,122,Calf Slaughter,5,(1000 HEAD)         ,801.0
0011000,"Animal Numbers, Cattle        ",AS,Australia                     ,2010,2017,04,124,Other Slaughter,5,(1000 HEAD)         ,3932.0
0011000,"Animal Numbers, Cattle        ",AS,Australia                     ,2010,2017,04,117,Total Slaughter,5,(1000 HEAD)         ,8272.0
0011000,"Animal Numbers, Cattle        ",AS,Australia                     ,2010,2017,04,172,Loss,5,(1000 HEAD)         ,51.0
0011000,"Animal Numbers, Cattle        ",AS,Australia                     ,2010,2017,04,176,Ending Inventories,5,(1000 HEAD)         ,27550.0
0011000,"Animal Numbers, Cattle        ",AS,Australia                     ,2010,2017,04,178,Total Distribution,5,(1000 HEAD)         ,36748.0
0011000,"Animal Numbers, Cattle        ",AS,Australia                     ,2010,2017,04,198,Balance,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",AS,Australia                     ,2010,2017,04,199,Inventory Balance,5,(1000 HEAD)         ,-356.0
0011000,"Animal Numbers, Cattle        ",AS,Australia                     ,2010,2017,04,200,Inventory Change,23,(PERCENT)           ,-1.0
0011000,"Animal Numbers, Cattle        ",AS,Australia                     ,2010,2017,04,206,Cow Change,23,(PERCENT)           ,0.0
0011000,"Animal Numbers, Cattle        ",AS,Australia                     ,2010,2017,04,204,Production Change,23,(PERCENT)           ,-12.0
0011000,"Animal Numbers, Cattle        ",AS,Australia                     ,2010,2017,04,207,Production to Cows,23,(PERCENT)           ,61.0
0011000,"Animal Numbers, Cattle        ",AS,Australia                     ,2010,2017,04,209,Slaughter to Inventory,23,(PERCENT)           ,30.0
0011000,"Animal Numbers, Cattle        ",AS,Australia                     ,2010,2017,04,213,Slaughter to Total Supply,23,(PERCENT)           ,23.0
0011000,"Animal Numbers, Cattle        ",BO,Belarus                       ,2010,2016,04,20,Total Cattle Beg. Stks,5,(1000 HEAD)         ,4151.0
0011000,"Animal Numbers, Cattle        ",BO,Belarus                       ,2010,2016,04,23,Dairy Cows Beg. Stocks,5,(1000 HEAD)         ,1445.0
0011000,"Animal Numbers, Cattle        ",BO,Belarus                       ,2010,2016,04,25,Beef Cows Beg. Stocks,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",BO,Belarus                       ,2010,2016,04,28,Production (Calf Crop),5,(1000 HEAD)         ,1351.0
0011000,"Animal Numbers, Cattle        ",BO,Belarus                       ,2010,2016,04,57,Total Imports,5,(1000 HEAD)         ,1.0
0011000,"Animal Numbers, Cattle        ",BO,Belarus                       ,2010,2016,04,86,Total Supply,5,(1000 HEAD)         ,5503.0
0011000,"Animal Numbers, Cattle        ",BO,Belarus                       ,2010,2016,04,88,Total Exports,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",BO,Belarus                       ,2010,2016,04,118,Cow Slaughter,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",BO,Belarus                       ,2010,2016,04,122,Calf Slaughter,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",BO,Belarus                       ,2010,2016,04,124,Other Slaughter,5,(1000 HEAD)         ,1250.0
0011000,"Animal Numbers, Cattle        ",BO,Belarus                       ,2010,2016,04,117,Total Slaughter,5,(1000 HEAD)         ,1250.0
0011000,"Animal Numbers, Cattle        ",BO,Belarus                       ,2010,2016,04,172,Loss,5,(1000 HEAD)         ,102.0
0011000,"Animal Numbers, Cattle        ",BO,Belarus                       ,2010,2016,04,176,Ending Inventories,5,(1000 HEAD)         ,4151.0
0011000,"Animal Numbers, Cattle        ",BO,Belarus                       ,2010,2016,04,178,Total Distribution,5,(1000 HEAD)         ,5503.0
0011000,"Animal Numbers, Cattle        ",BO,Belarus                       ,2010,2016,04,83,CY Imp. from U.S.,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",BO,Belarus                       ,2010,2016,04,87,CY. Exp. to U.S.,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",BO,Belarus                       ,2010,2016,04,198,Balance,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",BO,Belarus                       ,2010,2016,04,199,Inventory Balance,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",BO,Belarus                       ,2010,2016,04,200,Inventory Change,23,(PERCENT)           ,0.0
0011000,"Animal Numbers, Cattle        ",BO,Belarus                       ,2010,2016,04,206,Cow Change,23,(PERCENT)           ,0.0
0011000,"Animal Numbers, Cattle        ",BO,Belarus                       ,2010,2016,04,204,Production Change,23,(PERCENT)           ,0.0
0011000,"Animal Numbers, Cattle        ",BO,Belarus                       ,2010,2016,04,207,Production to Cows,23,(PERCENT)           ,93.0
0011000,"Animal Numbers, Cattle        ",BO,Belarus                       ,2010,2016,04,209,Slaughter to Inventory,23,(PERCENT)           ,30.0
0011000,"Animal Numbers, Cattle        ",BO,Belarus                       ,2010,2016,04,213,Slaughter to Total Supply,23,(PERCENT)           ,23.0
0011000,"Animal Numbers, Cattle        ",BR,Brazil                        ,2010,2011,10,20,Total Cattle Beg. Stks,5,(1000 HEAD)         ,185159.0
0011000,"Animal Numbers, Cattle        ",BR,Brazil                        ,2010,2011,10,23,Dairy Cows Beg. Stocks,5,(1000 HEAD)         ,37032.0
