Year,Month,State,Primary Mode,Etiology,Serotype or Genotype,Etiology Status,Setting,Illnesses,Hospitalizations,Info on Hospitalizations,Deaths,Info on Deaths,Food Vehicle,Food Contaminated Ingredient,IFSAC Category,Water Exposure,Water Type,Animal Type,Animal Type Specify,Water Status
1999,9,Oregon,Food,Clostridium perfringens,,Confirmed,Private home/residence; Other,87,0,,0,,"tamale, unspecified; chicken, baked",,Multiple,,,,,
1999,9,Oregon,Food,Norovirus Genogroup II,unknown,Confirmed,,45,0,,0,,,,,,,,,
1999,8,Oregon,Food,Norovirus Genogroup I,,Confirmed,,10,0,,0,,,,,,,,,
1999,8,Oregon,Food,Scombroid toxin,,Confirmed,Other,7,0,,0,,"tuna, unspecified",fin fish,Fish,,,,,
1999,8,Oregon,Food,,,,Restaurant - other or unknown type,50,0,,0,,ranch dressing,,Multiple,,,,,
1999,8,Oregon,Food,,,,Private home/residence,12,0,,0,,"seafood dish, unspecified",,Multiple,,,,,
1999,8,Oregon,Food,,,,,17,0,,0,,,,,,,,,
1999,7,Oregon,Food,Clostridium perfringens,,Suspected,Restaurant - other or unknown type,13,0,,0,,"roast beef, unspecified",,Beef,,,,,
1999,7,Oregon,Food,Norovirus Genogroup I,,Confirmed,,44,0,,0,,"sandwich, unspecified; mixed fruit",,Multiple,,,,,
1999,7,Oregon,Food,Norovirus Genogroup I,GI.1,Confirmed,Camp,187,0,,0,,,,,,,,,
1999,7,Oregon,Food,Norovirus Genogroup I,unknown,Confirmed,,43,0,,0,,shrimp dishes unspecified,,Multiple,,,,,
1999,4,Oregon,Food,,,,,20,2,,0,,,,,,,,,
1999,4,Oregon,Food,Norovirus Genogroup I,,Confirmed,Long-term care/nursing home/assisted living facility,21,2,,0,,,,,,,,,
1998,9,Oregon,Food,Clostridium perfringens,,Suspected,Caterer (food prepared off-site from where served),250,0,,0,,"beef, unspecified",,Beef,,,,,
2000,5,Michigan,Food,,,,Restaurant - other or unknown type,3,0,,0,,"chicken, unspecified; potato, unspecified; coleslaw",,Multiple,,,,,
2000,9,Florida,Food,Salmonella enterica,,Confirmed,Restaurant - other or unknown type,3,1,,0,,"pork, roasted",pork,Pork,,,,,
1998,6,Oklahoma,Food,Vibrio parahaemolyticus,,Confirmed,Restaurant - other or unknown type,8,1,,0,,"oysters, unspecified",oysters,Mollusks,,,,,
1999,10,Oklahoma,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Other,25,6,,0,,"apple cider, unpasteurized",,Fruits,,,,,
1999,12,Ohio,Food,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,30,0,,0,,"salad, unspecified",,Multiple,,,,,
1999,7,Ohio,Food,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,6,,,,,,,,,,,,
1999,1,Ohio,Food,Other - Chemical/Toxin,,Suspected,,4,,,,,"tea, unspecified",,Herbs,,,,,
1999,7,Ohio,Food,,,,Restaurant - other or unknown type; Private home/residence,30,,,,,,,,,,,,
1999,4,Ohio,Food,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,12,0,,0,,,,,,,,,
1999,12,Ohio,Food,,,,,18,,,,,,,,,,,,
1999,2,Ohio,Food,,,,,12,,,,,,,,,,,,
1999,4,Ohio,Food,Staphylococcus aureus,,Confirmed,,3,,,,,egg rolls,,Multiple,,,,,
1999,12,Ohio,Food,,,,Restaurant - other or unknown type,3,,,,,,,,,,,,
1999,12,Ohio,Food,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,16,0,,0,,,,,,,,,
1998,12,Ohio,Food,Norovirus Genogroup II,unknown,Confirmed,Restaurant - other or unknown type,6,,,,,"ethnic style, unspecified",,Unclassifiable,,,,,
1999,10,Ohio,Food,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,245,0,,0,,house salad,,Multiple,,,,,
1998,12,Ohio,Food,Norovirus Genogroup II,unknown,Confirmed,Restaurant - other or unknown type,5,,,,,"chicken, nuggets/fingers; french fries; lettuce-based salads unspecified",,Multiple,,,,,
1999,5,Ohio,Food,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,66,0,,0,,,,,,,,,
1999,5,Ohio,Food,,,,Restaurant - other or unknown type,2,0,,0,,"burrito, unspecified; fajita, chicken",chicken; chicken,Chicken,,,,,
1999,5,Ohio,Food,Bacillus cereus,,Confirmed,Restaurant - other or unknown type,4,,,0,,mashed potato/gravy,,Multiple,,,,,
1999,1,Ohio,Food,,,,Restaurant - other or unknown type,4,0,,0,,"shrimp dishes unspecified; fried rice, unspecified",,Multiple,,,,,
1999,12,Ohio,Food,,,,Restaurant - other or unknown type,2,0,,0,,"fried rice, unspecified",,Multiple,,,,,
1999,9,Ohio,Food,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,63,1,,,,"sandwich, unspecified; salad, unspecified",,Multiple,,,,,
1999,8,Ohio,Food,Clostridium perfringens,,Confirmed,Caterer (food prepared off-site from where served),55,,,,,"roast beef, unspecified",,Beef,,,,,
1999,7,Ohio,Food,,,,Restaurant - other or unknown type,4,0,,0,,"pizza, unspecified",,Multiple,,,,,
1999,9,Ohio,Food,Norovirus Genogroup I,,Suspected,"Private home/residence; Fair, festival, other temp or mobile services; Other",39,,,0,,,,,,,,,
1999,4,Ohio,Food,,,,Restaurant - other or unknown type,4,0,,0,,"chicken, unspecified",,Chicken,,,,,
1999,3,Ohio,Food,Other - Chemical/Toxin,,Suspected,Restaurant - other or unknown type,4,,,,,"pizza, unspecified",,Multiple,,,,,
1999,11,Ohio,Food,,,,Private home/residence,10,,,,,"turkey, unspecified",,Turkey,,,,,
1999,12,Ohio,Food,,,,Restaurant - other or unknown type,3,0,,0,,,,,,,,,
1999,7,Ohio,Food,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type; Other,18,,,0,,,,,,,,,
1999,12,Ohio,Food,Norovirus Genogroup I,,Confirmed,Caterer (food prepared off-site from where served),83,1,,0,,"salad, unspecified",,Multiple,,,,,
1999,12,Ohio,Food,Norovirus Genogroup I,,Confirmed,Caterer (food prepared off-site from where served),26,2,,,,caesar salad,,Multiple,,,,,
1999,3,Ohio,Food,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,43,,,0,,unspecified fruit; vegetable-based salads unspecified,,Multiple,,,,,
1999,7,Ohio,Food,Norovirus Genogroup I,,Confirmed,Camp,42,4,,,,,,,,,,,
1999,6,Ohio,Food,Norovirus Genogroup I,,Confirmed,Private home/residence,14,0,,0,,"corned beef, unspecified; cake, unspecified",,Multiple,,,,,
1999,4,Ohio,Food,Staphylococcus aureus,,Confirmed,Private home/residence,4,,,,,"pie, unspecified",,Multiple,,,,,
1999,4,Ohio,Food,Norovirus Genogroup I,,Confirmed,Caterer (food prepared off-site from where served),19,0,,0,,"turkey, unspecified",,Turkey,,,,,
1999,11,Ohio,Food,Clostridium perfringens,,Confirmed,Restaurant - other or unknown type,13,,,,,turkey and gravy,,Multiple,,,,,
1999,10,Ohio,Food,,,,Restaurant - other or unknown type; Private home/residence,9,,,,,,,,,,,,
1998,10,Ohio,Food,,,,Restaurant - other or unknown type; Private home/residence,9,,,,,,,,,,,,
1998,12,Ohio,Food,,,,Restaurant - other or unknown type,2,0,,0,,,,,,,,,
1998,12,Ohio,Food,Clostridium perfringens,,Suspected,Restaurant - other or unknown type,2,0,,0,,"chicken, buffalo wings",,Multiple,,,,,
1999,8,Ohio,Food,,,,Caterer (food prepared off-site from where served),44,0,,0,,"salad, unspecified",,Multiple,,,,,
1999,1,Ohio,Food,,,,Restaurant - other or unknown type,4,,,,,"chicken, buffalo wings",,Multiple,,,,,
1999,11,Ohio,Food,,,,Private home/residence,8,,,,,"shrimp, unspecified",,Crustaceans,,,,,
1999,3,Ohio,Food,Staphylococcus aureus,,Confirmed,Restaurant - other or unknown type,5,3,,0,,"roast beef, unspecified",,Beef,,,,,
1999,3,Ohio,Food,,,,Private home/residence,16,0,,0,,,,,,,,,
1999,12,Ohio,Food,Norovirus Genogroup I,,Confirmed,Private home/residence,9,0,,0,,relish tray,,Multiple,,,,,
1999,5,Ohio,Food,Norovirus Genogroup II,unknown,Confirmed,Restaurant - other or unknown type,16,0,,0,,crab dishes,,Multiple,,,,,
1999,5,Ohio,Food,Norovirus Genogroup II,unknown,Confirmed,Restaurant - other or unknown type; Private home/residence; Other,21,0,,0,,,,,,,,,
1999,12,Ohio,Food,Norovirus Genogroup II,unknown,Confirmed,Restaurant - other or unknown type,73,,,0,,"ice cream, unspecified",,Multiple,,,,,
1999,4,Ohio,Food,Norovirus Genogroup II,unknown,Confirmed,Restaurant - other or unknown type,29,0,,0,,,,,,,,,
1999,10,Ohio,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant - other or unknown type,47,23,,0,,"salad, unspecified",leafy green,Vegetable Row Crops,,,,,
1999,2,Ohio,Food,Salmonella enterica,Adelaide,Confirmed,Restaurant - other or unknown type; Private home/residence; Other,11,,,,,"frosting/icing, unspecified",,Multiple,,,,,
1999,9,Ohio,Food,Salmonella enterica,Typhimurium,Confirmed,School/college/university; Other,82,,,0,,"chocolate milk, unspecified",,Multiple,,,,,
1999,11,Ohio,Food,,,,Private home/residence,8,,,,,,,,,,,,
1999,11,Ohio,Food,,,,Restaurant - other or unknown type,8,,,,,,,,,,,,
1999,2,Ohio,Food,,,,Restaurant - other or unknown type,2,,,,,,,,,,,,
1999,2,Ohio,Food,,,,Restaurant - other or unknown type,5,,,,,,,,,,,,
1999,12,Ohio,Food,Norovirus Genogroup II,unknown,Confirmed,Other,8,,,0,,,,,,,,,
1999,12,Ohio,Food,Norovirus Genogroup I,,Confirmed,School/college/university,150,0,,0,,"cookies, unspecified",,Multiple,,,,,
1999,11,Ohio,Food,Norovirus Genogroup I,GI.1,Confirmed,Restaurant - other or unknown type,3,,,0,,"pizza, unspecified",,Multiple,,,,,
1999,7,Ohio,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant - other or unknown type,18,11,,,,coleslaw,leafy green,Vegetable Row Crops,,,,,
1999,5,Ohio,Food,Norovirus Genogroup I,,Suspected,Private home/residence; Grocery store,8,0,,0,,"cake, unspecified; cookies, unspecified",,Multiple,,,,,
1999,5,Ohio,Food,Norovirus Genogroup I,,Suspected,Private home/residence,7,0,,0,,fruit salad,,Multiple,,,,,
1999,11,Ohio,Food,,,,Restaurant - other or unknown type,27,0,,0,,,,,,,,,
1999,11,Ohio,Food,,,,Restaurant - other or unknown type,13,0,,0,,caesar salad,,Multiple,,,,,
1999,7,New York,Food,,,,Other,60,,,,,,,,,,,,
1999,4,New York,Food,Campylobacter unknown,,Confirmed,,3,,,,,,,,,,,,
1999,12,New York,Food,Listeria monocytogenes,,Confirmed,Hospital,6,,,,,,,,,,,,
1999,11,New York,Food,Other - Virus,,Suspected,Restaurant - other or unknown type,14,,,,,"bread, unspecified; salad, unspecified",,Multiple,,,,,
1999,10,New York,Food,Scombroid toxin,,Confirmed,Restaurant - other or unknown type,2,,,,,fish blue marlin,fin fish,Fish,,,,,
1999,8,New York,Food,Clostridium perfringens,,Confirmed,Restaurant - other or unknown type,12,,,,,"mashed potato/gravy; biscuits and gravy; chicken, unspecified",,Multiple,,,,,
1999,6,New York,Food,Scombroid toxin,,Suspected,Restaurant - other or unknown type,3,,,,,yellowfin tuna,,Fish,,,,,
1999,1,New York,Food,,,,Restaurant - other or unknown type,9,,,,,"bread, unspecified",,Multiple,,,,,
1999,10,New York,Food,Listeria monocytogenes,,Confirmed,Private home/residence,4,,,,,"hot dog, unspecified",beef,Beef,,,,,
1998,11,New York,Food,,,,Restaurant - other or unknown type,4,,,,,multiple foods,,Unclassifiable,,,,,
1998,11,New York,Food,,,,,15,,,,,,,,,,,,
1998,10,New York,Food,Hepatitis A,,Confirmed,Restaurant - other or unknown type,8,1,,,,,,,,,,,
1998,10,New York,Food,,,,Restaurant - other or unknown type,7,0,,0,,"swiss cheese, unspecified",,Dairy,,,,,
1998,10,New York,Food,,,,Restaurant - other or unknown type,3,0,,0,,"rice, unspecified; fried rice, unspecified",,Multiple,,,,,
1998,10,New York,Food,Staphylococcus aureus,,Confirmed,Other,19,,,,,"macaroni and cheese; deli meat, sliced turkey ham",,Multiple,,,,,
1998,10,New York,Food,Scombroid toxin,,Suspected,School/college/university,38,0,,0,,"chicken, marsala; tuna, unspecified",fin fish,Fish,,,,,
1998,9,New York,Food,Salmonella enterica,Group D2,Confirmed,Private home/residence,5,1,,,,"ground beef, meatballs",,Beef,,,,,
1998,9,New York,Food,,,,,5,0,,0,,,,,,,,,
1998,8,New York,Food,Scombroid toxin,,Confirmed,Restaurant - other or unknown type,2,0,,0,,tuna burger,,Multiple,,,,,
1998,7,New York,Food,Hepatitis A,,Confirmed,Other,12,,,,,,,,,,,,
1998,7,New York,Food,,,,Restaurant - other or unknown type,4,,,,,,,,,,,,
1998,6,New York,Food,,,,Private home/residence,4,,,,,,,,,,,,
1998,6,New York,Food,Scombroid toxin,,Confirmed,,28,,,,,"tuna, unspecified",fin fish,Fish,,,,,
1998,6,New York,Food,Salmonella enterica,Typhimurium,Confirmed,Other,5,,,,,guinea pig,,Game,,,,,
1998,6,New York,Food,Salmonella enterica,Typhimurium,Confirmed,Restaurant - other or unknown type,134,10,,0,,multiple foods,,Unclassifiable,,,,,
1998,6,New York,Food,Scombroid toxin,,Confirmed,Restaurant - other or unknown type,2,1,,0,,tuna burger,,Multiple,,,,,
1998,6,New York,Food,,,,Restaurant - other or unknown type; Caterer (food prepared off-site from where served),29,0,,0,,,,,,,,,
1998,5,New York,Food,,,,School/college/university,15,,,,,,,,,,,,
1998,3,New York,Food,,,,Restaurant - other or unknown type,17,0,,0,,multiple foods,,Unclassifiable,,,,,
1998,3,New York,Food,,,,Restaurant - other or unknown type,5,,,,,"chicken, unspecified",,Chicken,,,,,
1998,3,New York,Food,,,,,47,,,,,multiple foods,,Unclassifiable,,,,,
1998,2,New York,Food,,,,Restaurant - other or unknown type,8,0,,0,,,,,,,,,
1998,2,New York,Food,,,,Caterer (food prepared off-site from where served),23,,,,,"egg salad/egg salad sandwich; fish, white",,Multiple,,,,,
1998,1,New York,Food,Salmonella enterica,Group D1,Confirmed,Restaurant - other or unknown type,3,1,,0,,,,,,,,,
1998,1,New York,Food,Salmonella enterica,Group B,Confirmed,Other,2,,,,,"sausage, dried",,Multiple,,,,,
1998,12,New York,Food,,,,Restaurant - other or unknown type; Private home/residence,4,0,,0,,,,,,,,,
1998,12,New York,Food,,,,,8,0,,0,,,,,,,,,
1998,12,New York,Food,,,,Restaurant - other or unknown type,5,0,,0,,"salad, unspecified",,Multiple,,,,,
1998,12,New York,Food,,,,Restaurant - other or unknown type,12,0,,0,,,,,,,,,
1998,9,New York,Food,,,,Restaurant - other or unknown type,16,0,,0,,,,,,,,,
1998,5,New York,Food,,,,Private home/residence; Religious facility,44,1,,0,,lettuce-based salads unspecified,,Multiple,,,,,
1998,12,New York,Food,,,,Restaurant - other or unknown type,15,0,,0,,"turkey, unspecified; mayonnaise, unspecified",,Multiple,,,,,
1998,12,New York,Food,,,,Restaurant - other or unknown type,12,0,,0,,,,,,,,,
1998,12,New York,Food,,,,Restaurant - other or unknown type,8,,,0,,"salad, unspecified",,Multiple,,,,,
1998,12,New York,Food,,,,Restaurant - other or unknown type,23,,,0,,"salad, unspecified",,Multiple,,,,,
1998,12,New York,Food,,,,Restaurant - other or unknown type,45,0,,0,,macaroni salad,,Multiple,,,,,
1998,12,New York,Food,,,,Restaurant - other or unknown type,4,,,,,,,,,,,,
1998,11,New York,Food,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,32,3,,0,,,,,,,,,
1998,11,New York,Food,,,,Restaurant - other or unknown type,23,0,,0,,"salad, unspecified",,Multiple,,,,,
1998,11,New York,Food,,,,Caterer (food prepared off-site from where served),27,,,,,,,,,,,,
1998,11,New York,Food,,,,Restaurant - other or unknown type,19,2,,0,,,,,,,,,
1998,11,New York,Food,,,,Restaurant - other or unknown type,13,0,,0,,"ice; pickles, dill",,Multiple,,,,,
1998,11,New York,Food,,,,Restaurant - other or unknown type,14,0,,0,,,,,,,,,
1998,10,New York,Food,,,,School/college/university,17,0,,0,,"turkey, unspecified",,Turkey,,,,,
1998,8,New York,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant - other or unknown type,5,,,,,macaroni salad,,Multiple,,,,,
1998,8,New York,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Grocery store,19,1,,0,,macaroni salad,,Multiple,,,,,
1998,8,New York,Food,Scombroid toxin,,Confirmed,Restaurant - other or unknown type,5,0,,0,,"fish, bluefish",fin fish,Fish,,,,,
1998,7,New York,Food,,,,School/college/university,7,0,,0,,,,,,,,,
1998,7,New York,Food,Scombroid toxin,,Confirmed,Restaurant - other or unknown type,2,0,,0,,tuna steak,,Fish,,,,,
1998,7,New York,Food,Campylobacter unknown,,Confirmed,Other,3,,,,,"other milk, unpasteurized",milk,Dairy,,,,,
1998,7,New York,Food,Salmonella enterica,Group B,Confirmed,Restaurant - other or unknown type,86,31,,0,,,,,,,,,
1998,6,New York,Food,,,,Camp,10,,,,,,,,,,,,
1998,6,New York,Food,,,,Caterer (food prepared off-site from where served),20,1,,0,,"gravy, unspecified; chicken, roasted",,Multiple,,,,,
1998,6,New York,Food,,,,Restaurant - other or unknown type,16,1,,0,,,,,,,,,
1998,5,New York,Food,Other - Chemical/Toxin,,Suspected,Prison/jail,21,,,,,other food,,Unclassifiable,,,,,
1998,5,New York,Food,,,,Caterer (food prepared off-site from where served),5,,,0,,lettuce-based salads unspecified,,Multiple,,,,,
1998,4,New York,Food,Clostridium perfringens,,Suspected,Religious facility,12,0,,0,,"chicken, curry",,Multiple,,,,,
1998,4,New York,Food,Shigella boydii; Shigella sonnei,,Confirmed; Confirmed,Restaurant - other or unknown type,5,2,,0,,green salad,,Multiple,,,,,
1998,4,New York,Food,Clostridium perfringens,,Suspected,Restaurant - other or unknown type,18,0,,0,,"steak, beef tips; seafood newberg",,Multiple,,,,,
1998,4,New York,Food,,,,Restaurant - other or unknown type,16,0,,0,,"lettuce, unspecified",,Vegetable Row Crops,,,,,
1998,4,New York,Food,,,,Religious facility,12,,,,,,,,,,,,
1998,3,New York,Food,,,,Restaurant - other or unknown type,14,0,,0,,"salad, unspecified",,Multiple,,,,,
1998,2,New York,Food,,,,Caterer (food prepared off-site from where served),17,0,,0,,,,,,,,,
1998,2,New York,Food,,,,Caterer (food prepared off-site from where served),17,1,,0,,,,,,,,,
1998,2,New York,Food,,,,Caterer (food prepared off-site from where served),18,,,,,,,,,,,,
1998,1,New York,Food,,,,Caterer (food prepared off-site from where served),26,0,,0,,unspecified fruit,,Fruits,,,,,
1999,11,New York,Food,,,,Restaurant - other or unknown type,15,0,,0,,,,,,,,,
1999,12,New York,Food,,,,Caterer (food prepared off-site from where served); Grocery store,9,,,,,"sushi, unspecified; crab cakes",,Multiple,,,,,
1998,2,New York,Food,Yersinia enterocolitica,,Confirmed,Restaurant - other or unknown type,9,0,,0,,"deli meat, multiple",,Multiple,,,,,
1999,11,New York,Food,Other - Virus,,Suspected,Caterer (food prepared off-site from where served),7,,,,,"unspecified beverage; cake, brownie; salad, unspecified",,Multiple,,,,,
1999,8,New York,Food,Other - Virus,,Suspected,Restaurant - other or unknown type; Caterer (food prepared off-site from where served),11,,,,,"sandwich, unspecified; pasta salad",,Multiple,,,,,
1999,8,New York,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - other or unknown type,15,,,,,chicken salad,chicken,Chicken,,,,,
1999,8,New York,Food,Salmonella enterica,Group C1,Confirmed,,2,,,,,,,,,,,,
1999,7,New York,Food,,,,Restaurant - other or unknown type,4,,,,,"salsa, unspecified",,Multiple,,,,,
1999,6,New York,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - other or unknown type,5,,,,,"pudding, rice; cake, tiramisu; caesar salad",egg; egg; egg,Eggs,,,,,
1999,6,New York,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - other or unknown type,23,,,,,"cake, tiramisu",egg,Eggs,,,,,
1999,5,New York,Food,Other - Virus,,Suspected,Caterer (food prepared off-site from where served),70,,,,,multiple foods,,Unclassifiable,,,,,
1999,5,New York,Food,Other - Virus,,Suspected,Restaurant - other or unknown type,34,,,,,,,,,,,,
1999,4,New York,Food,"Escherichia coli, Shiga toxin-producing",O157:NM (H-),Confirmed,Private home/residence; Other,9,,,,,"ground beef, unspecified",beef,Beef,,,,,
1998,9,New York,Food,Salmonella enterica,,Suspected,Other,26,,,,,,,,,,,,
1999,8,New York,Food,Vibrio parahaemolyticus,,Confirmed,Private home/residence,7,,,,,"crab, unspecified",crustacean,Crustaceans,,,,,
1999,12,New York,Food,Hepatitis A,,Confirmed,Office/indoor workplace,8,,,,,multiple foods,,Unclassifiable,,,,,
1999,11,New York,Food,Salmonella enterica,Stanley,Confirmed,Child day care,34,,,,,"turkey, roasted",turkey,Turkey,,,,,
1999,11,New York,Food,,,,,48,,,,,,,,,,,,
1999,10,New York,Food,Rotavirus; Norovirus Genogroup I; Clostridium perfringens,,Confirmed; Confirmed; Confirmed,Restaurant - other or unknown type,106,,,,,multiple foods,,Unclassifiable,,,,,
1999,10,New York,Food,,,,Restaurant - other or unknown type,15,,,,,antipasta salad,,Multiple,,,,,
1999,9,New York,Food,Other - Virus,,Suspected,Restaurant - other or unknown type,29,,,,,multiple foods,,Unclassifiable,,,,,
1999,8,New York,Food,,,,Restaurant - other or unknown type,2,,,,,,,,,,,,
1999,6,New York,Food,Salmonella enterica,Typhimurium,Confirmed,Private home/residence,12,,,,,,,,,,,,
1999,4,New York,Food,,,,Restaurant - other or unknown type,53,,,,,,,,,,,,
1999,4,New York,Food,Norovirus Genogroup I,,Confirmed,Other,184,,,,,multiple foods,,Unclassifiable,,,,,
1999,3,New York,Food,,,,School/college/university,75,,,,,multiple foods,,Unclassifiable,,,,,
1999,2,New York,Food,Vibrio parahaemolyticus,,Suspected,Restaurant - other or unknown type,3,,,,,seafood salad,shellfish,Multiple,,,,,
1999,2,New York,Food,Staphylococcus aureus,,Confirmed,Restaurant - other or unknown type,4,,,,,"fried rice, unspecified",,Multiple,,,,,
