CommodityCode,CommodityDescription,MarketYear,CalendarYear,Month,AttributeDescription,UnitDescription,Value
0223000,"Dairy, Milk, Fluid            ",2010,2018,12,Cows Milk Production,(1000 MT)           ,87488.0
0223000,"Dairy, Milk, Fluid            ",2010,2018,12,Total Production,(1000 MT)           ,87488.0
0223000,"Dairy, Milk, Fluid            ",2010,2018,12,Other Imports,(1000 MT)           ,3.0
0223000,"Dairy, Milk, Fluid            ",2010,2018,12,Total Imports,(1000 MT)           ,3.0
0223000,"Dairy, Milk, Fluid            ",2010,2018,12,Total Supply,(1000 MT)           ,87491.0
0223000,"Dairy, Milk, Fluid            ",2010,2018,12,Total Exports,(1000 MT)           ,49.0
0223000,"Dairy, Milk, Fluid            ",2010,2018,12,Fluid Use Dom. Consum.,(1000 MT)           ,25697.0
0223000,"Dairy, Milk, Fluid            ",2010,2018,12,Factory Use Consum.,(1000 MT)           ,61298.0
0223000,"Dairy, Milk, Fluid            ",2010,2018,12,Feed Use Dom. Consum.,(1000 MT)           ,447.0
0223000,"Dairy, Milk, Fluid            ",2011,2020,07,Cows Milk Production,(1000 MT)           ,89020.0
0223000,"Dairy, Milk, Fluid            ",2011,2020,07,Total Production,(1000 MT)           ,89020.0
0223000,"Dairy, Milk, Fluid            ",2011,2020,07,Other Imports,(1000 MT)           ,8.0
0223000,"Dairy, Milk, Fluid            ",2011,2020,07,Total Imports,(1000 MT)           ,8.0
0223000,"Dairy, Milk, Fluid            ",2011,2020,07,Total Supply,(1000 MT)           ,89028.0
0223000,"Dairy, Milk, Fluid            ",2011,2020,07,Total Exports,(1000 MT)           ,53.0
0223000,"Dairy, Milk, Fluid            ",2011,2020,07,Fluid Use Dom. Consum.,(1000 MT)           ,24628.0
0223000,"Dairy, Milk, Fluid            ",2011,2020,07,Factory Use Consum.,(1000 MT)           ,63900.0
0223000,"Dairy, Milk, Fluid            ",2011,2020,07,Feed Use Dom. Consum.,(1000 MT)           ,447.0
0223000,"Dairy, Milk, Fluid            ",2012,2020,07,Cows Milk Production,(1000 MT)           ,91010.0
0223000,"Dairy, Milk, Fluid            ",2012,2020,07,Total Production,(1000 MT)           ,91010.0
0223000,"Dairy, Milk, Fluid            ",2012,2020,07,Other Imports,(1000 MT)           ,6.0
0223000,"Dairy, Milk, Fluid            ",2012,2020,07,Total Imports,(1000 MT)           ,6.0
0223000,"Dairy, Milk, Fluid            ",2012,2020,07,Total Supply,(1000 MT)           ,91016.0
0223000,"Dairy, Milk, Fluid            ",2012,2020,07,Total Exports,(1000 MT)           ,58.0
0223000,"Dairy, Milk, Fluid            ",2012,2020,07,Fluid Use Dom. Consum.,(1000 MT)           ,24241.0
0223000,"Dairy, Milk, Fluid            ",2012,2020,07,Factory Use Consum.,(1000 MT)           ,66276.0
0223000,"Dairy, Milk, Fluid            ",2012,2020,07,Feed Use Dom. Consum.,(1000 MT)           ,441.0
0223000,"Dairy, Milk, Fluid            ",2013,2020,07,Cows Milk Production,(1000 MT)           ,91290.0
0223000,"Dairy, Milk, Fluid            ",2013,2020,07,Total Production,(1000 MT)           ,91290.0
0223000,"Dairy, Milk, Fluid            ",2013,2020,07,Other Imports,(1000 MT)           ,3.0
0223000,"Dairy, Milk, Fluid            ",2013,2020,07,Total Imports,(1000 MT)           ,3.0
0223000,"Dairy, Milk, Fluid            ",2013,2020,07,Total Supply,(1000 MT)           ,91293.0
0223000,"Dairy, Milk, Fluid            ",2013,2020,07,Total Exports,(1000 MT)           ,81.0
0223000,"Dairy, Milk, Fluid            ",2013,2020,07,Fluid Use Dom. Consum.,(1000 MT)           ,23716.0
0223000,"Dairy, Milk, Fluid            ",2013,2020,07,Factory Use Consum.,(1000 MT)           ,67060.0
0223000,"Dairy, Milk, Fluid            ",2013,2020,07,Feed Use Dom. Consum.,(1000 MT)           ,436.0
0223000,"Dairy, Milk, Fluid            ",2014,2020,07,Cows Milk Production,(1000 MT)           ,93462.0
0223000,"Dairy, Milk, Fluid            ",2014,2020,07,Total Production,(1000 MT)           ,93462.0
0223000,"Dairy, Milk, Fluid            ",2014,2020,07,Other Imports,(1000 MT)           ,4.0
0223000,"Dairy, Milk, Fluid            ",2014,2020,07,Total Imports,(1000 MT)           ,4.0
0223000,"Dairy, Milk, Fluid            ",2014,2020,07,Total Supply,(1000 MT)           ,93466.0
0223000,"Dairy, Milk, Fluid            ",2014,2020,07,Total Exports,(1000 MT)           ,95.0
0223000,"Dairy, Milk, Fluid            ",2014,2020,07,Fluid Use Dom. Consum.,(1000 MT)           ,23030.0
0223000,"Dairy, Milk, Fluid            ",2014,2020,07,Factory Use Consum.,(1000 MT)           ,69904.0
0223000,"Dairy, Milk, Fluid            ",2014,2020,07,Feed Use Dom. Consum.,(1000 MT)           ,437.0
0223000,"Dairy, Milk, Fluid            ",2015,2020,07,Cows Milk Production,(1000 MT)           ,94579.0
0223000,"Dairy, Milk, Fluid            ",2015,2020,07,Total Production,(1000 MT)           ,94579.0
0223000,"Dairy, Milk, Fluid            ",2015,2020,07,Other Imports,(1000 MT)           ,4.0
0223000,"Dairy, Milk, Fluid            ",2015,2020,07,Total Imports,(1000 MT)           ,4.0
0223000,"Dairy, Milk, Fluid            ",2015,2020,07,Total Supply,(1000 MT)           ,94583.0
0223000,"Dairy, Milk, Fluid            ",2015,2020,07,Total Exports,(1000 MT)           ,100.0
0223000,"Dairy, Milk, Fluid            ",2015,2020,07,Fluid Use Dom. Consum.,(1000 MT)           ,22698.0
0223000,"Dairy, Milk, Fluid            ",2015,2020,07,Factory Use Consum.,(1000 MT)           ,71346.0
0223000,"Dairy, Milk, Fluid            ",2015,2020,07,Feed Use Dom. Consum.,(1000 MT)           ,439.0
0223000,"Dairy, Milk, Fluid            ",2016,2020,07,Cows Milk Production,(1000 MT)           ,96367.0
0223000,"Dairy, Milk, Fluid            ",2016,2020,07,Total Production,(1000 MT)           ,96367.0
0223000,"Dairy, Milk, Fluid            ",2016,2020,07,Other Imports,(1000 MT)           ,4.0
0223000,"Dairy, Milk, Fluid            ",2016,2020,07,Total Imports,(1000 MT)           ,4.0
0223000,"Dairy, Milk, Fluid            ",2016,2020,07,Total Supply,(1000 MT)           ,96371.0
0223000,"Dairy, Milk, Fluid            ",2016,2020,07,Total Exports,(1000 MT)           ,97.0
0223000,"Dairy, Milk, Fluid            ",2016,2020,07,Fluid Use Dom. Consum.,(1000 MT)           ,22549.0
0223000,"Dairy, Milk, Fluid            ",2016,2020,07,Factory Use Consum.,(1000 MT)           ,73271.0
0223000,"Dairy, Milk, Fluid            ",2016,2020,07,Feed Use Dom. Consum.,(1000 MT)           ,454.0
0223000,"Dairy, Milk, Fluid            ",2017,2020,07,Cows Milk Production,(1000 MT)           ,97762.0
0223000,"Dairy, Milk, Fluid            ",2017,2020,07,Total Production,(1000 MT)           ,97762.0
0223000,"Dairy, Milk, Fluid            ",2017,2020,07,Other Imports,(1000 MT)           ,9.0
0223000,"Dairy, Milk, Fluid            ",2017,2020,07,Total Imports,(1000 MT)           ,9.0
0223000,"Dairy, Milk, Fluid            ",2017,2020,07,Total Supply,(1000 MT)           ,97771.0
0223000,"Dairy, Milk, Fluid            ",2017,2020,07,Total Exports,(1000 MT)           ,94.0
0223000,"Dairy, Milk, Fluid            ",2017,2020,07,Fluid Use Dom. Consum.,(1000 MT)           ,22067.0
0223000,"Dairy, Milk, Fluid            ",2017,2020,07,Factory Use Consum.,(1000 MT)           ,75156.0
0223000,"Dairy, Milk, Fluid            ",2017,2020,07,Feed Use Dom. Consum.,(1000 MT)           ,454.0
0223000,"Dairy, Milk, Fluid            ",2018,2020,07,Cows Milk Production,(1000 MT)           ,98688.0
0223000,"Dairy, Milk, Fluid            ",2018,2020,07,Total Production,(1000 MT)           ,98688.0
0223000,"Dairy, Milk, Fluid            ",2018,2020,07,Other Imports,(1000 MT)           ,8.0
0223000,"Dairy, Milk, Fluid            ",2018,2020,07,Total Imports,(1000 MT)           ,8.0
0223000,"Dairy, Milk, Fluid            ",2018,2020,07,Total Supply,(1000 MT)           ,98696.0
0223000,"Dairy, Milk, Fluid            ",2018,2020,07,Total Exports,(1000 MT)           ,113.0
0223000,"Dairy, Milk, Fluid            ",2018,2020,07,Fluid Use Dom. Consum.,(1000 MT)           ,21623.0
0223000,"Dairy, Milk, Fluid            ",2018,2020,07,Factory Use Consum.,(1000 MT)           ,76506.0
0223000,"Dairy, Milk, Fluid            ",2018,2020,07,Feed Use Dom. Consum.,(1000 MT)           ,454.0
0224200,"Dairy, Milk, Nonfat Dry       ",2007,2012,12,Beginning Stocks,(1000 MT)           ,36.0
0224200,"Dairy, Milk, Nonfat Dry       ",2007,2012,12,Other Imports,(1000 MT)           ,2.0
0224200,"Dairy, Milk, Nonfat Dry       ",2007,2012,12,Total Supply,(1000 MT)           ,718.0
0224200,"Dairy, Milk, Nonfat Dry       ",2007,2012,12,Other Exports,(1000 MT)           ,258.0
0224200,"Dairy, Milk, Nonfat Dry       ",2007,2012,12,Ending Stocks,(1000 MT)           ,75.0
0224200,"Dairy, Milk, Nonfat Dry       ",2007,2012,12,Total Distribution,(1000 MT)           ,718.0
0224200,"Dairy, Milk, Nonfat Dry       ",2008,2012,07,Beginning Stocks,(1000 MT)           ,75.0
0224200,"Dairy, Milk, Nonfat Dry       ",2008,2012,07,Production,(1000 MT)           ,859.0
0224200,"Dairy, Milk, Nonfat Dry       ",2008,2012,07,Total Imports,(1000 MT)           ,1.0
0224200,"Dairy, Milk, Nonfat Dry       ",2008,2012,07,Total Supply,(1000 MT)           ,935.0
0224200,"Dairy, Milk, Nonfat Dry       ",2008,2012,07,Other Exports,(1000 MT)           ,391.0
0224200,"Dairy, Milk, Nonfat Dry       ",2008,2012,07,Total Exports,(1000 MT)           ,391.0
0224200,"Dairy, Milk, Nonfat Dry       ",2008,2012,07,Human Dom. Consumption,(1000 MT)           ,454.0
0224200,"Dairy, Milk, Nonfat Dry       ",2008,2012,07,Total Dom. Consumption,(1000 MT)           ,454.0
0224200,"Dairy, Milk, Nonfat Dry       ",2009,2012,07,Beginning Stocks,(1000 MT)           ,90.0
0224200,"Dairy, Milk, Nonfat Dry       ",2009,2012,07,Production,(1000 MT)           ,786.0
0224200,"Dairy, Milk, Nonfat Dry       ",2009,2012,07,Total Supply,(1000 MT)           ,876.0
0224200,"Dairy, Milk, Nonfat Dry       ",2009,2012,07,Total Exports,(1000 MT)           ,248.0
0224200,"Dairy, Milk, Nonfat Dry       ",2009,2012,07,Human Dom. Consumption,(1000 MT)           ,568.0
0224200,"Dairy, Milk, Nonfat Dry       ",2009,2012,07,Total Dom. Consumption,(1000 MT)           ,568.0
0224200,"Dairy, Milk, Nonfat Dry       ",2009,2012,07,Total Use,(1000 MT)           ,816.0
0224200,"Dairy, Milk, Nonfat Dry       ",2009,2012,07,Ending Stocks,(1000 MT)           ,60.0
0224200,"Dairy, Milk, Nonfat Dry       ",2009,2012,07,Total Distribution,(1000 MT)           ,876.0
0224200,"Dairy, Milk, Nonfat Dry       ",2010,2012,07,Beginning Stocks,(1000 MT)           ,60.0
0224200,"Dairy, Milk, Nonfat Dry       ",2010,2012,07,Production,(1000 MT)           ,824.0
0224200,"Dairy, Milk, Nonfat Dry       ",2010,2012,07,Total Supply,(1000 MT)           ,884.0
0224200,"Dairy, Milk, Nonfat Dry       ",2010,2012,07,Total Exports,(1000 MT)           ,384.0
0224200,"Dairy, Milk, Nonfat Dry       ",2010,2012,07,Human Dom. Consumption,(1000 MT)           ,434.0
0224200,"Dairy, Milk, Nonfat Dry       ",2010,2012,07,Total Dom. Consumption,(1000 MT)           ,434.0
0224200,"Dairy, Milk, Nonfat Dry       ",2010,2012,07,Total Use,(1000 MT)           ,818.0
0224200,"Dairy, Milk, Nonfat Dry       ",2010,2012,07,Ending Stocks,(1000 MT)           ,66.0
0224200,"Dairy, Milk, Nonfat Dry       ",2010,2012,07,Total Distribution,(1000 MT)           ,884.0
0224200,"Dairy, Milk, Nonfat Dry       ",2011,2013,12,Beginning Stocks,(1000 MT)           ,66.0
0224200,"Dairy, Milk, Nonfat Dry       ",2011,2013,12,Production,(1000 MT)           ,882.0
0224200,"Dairy, Milk, Nonfat Dry       ",2011,2013,12,Total Supply,(1000 MT)           ,948.0
0224200,"Dairy, Milk, Nonfat Dry       ",2011,2013,12,Total Exports,(1000 MT)           ,435.0
0224200,"Dairy, Milk, Nonfat Dry       ",2011,2013,12,Human Dom. Consumption,(1000 MT)           ,438.0
0224200,"Dairy, Milk, Nonfat Dry       ",2011,2013,12,Total Dom. Consumption,(1000 MT)           ,438.0
0224200,"Dairy, Milk, Nonfat Dry       ",2011,2013,12,Total Use,(1000 MT)           ,873.0
0224200,"Dairy, Milk, Nonfat Dry       ",2011,2013,12,Ending Stocks,(1000 MT)           ,75.0
0224200,"Dairy, Milk, Nonfat Dry       ",2011,2013,12,Total Distribution,(1000 MT)           ,948.0
0224200,"Dairy, Milk, Nonfat Dry       ",2012,2015,12,Beginning Stocks,(1000 MT)           ,75.0
0224200,"Dairy, Milk, Nonfat Dry       ",2012,2015,12,Production,(1000 MT)           ,973.0
0224200,"Dairy, Milk, Nonfat Dry       ",2012,2015,12,Total Supply,(1000 MT)           ,1050.0
0224200,"Dairy, Milk, Nonfat Dry       ",2012,2015,12,Total Exports,(1000 MT)           ,444.0
0224200,"Dairy, Milk, Nonfat Dry       ",2012,2015,12,Human Dom. Consumption,(1000 MT)           ,523.0
0224200,"Dairy, Milk, Nonfat Dry       ",2012,2015,12,Total Dom. Consumption,(1000 MT)           ,523.0
0224200,"Dairy, Milk, Nonfat Dry       ",2012,2015,12,Total Use,(1000 MT)           ,967.0
0224200,"Dairy, Milk, Nonfat Dry       ",2012,2015,12,Ending Stocks,(1000 MT)           ,83.0
0224200,"Dairy, Milk, Nonfat Dry       ",2012,2015,12,Total Distribution,(1000 MT)           ,1050.0
0224200,"Dairy, Milk, Nonfat Dry       ",2013,2015,07,Beginning Stocks,(1000 MT)           ,83.0
0224200,"Dairy, Milk, Nonfat Dry       ",2013,2015,07,Production,(1000 MT)           ,956.0
0224200,"Dairy, Milk, Nonfat Dry       ",2013,2015,07,Total Supply,(1000 MT)           ,1040.0
0224200,"Dairy, Milk, Nonfat Dry       ",2013,2015,07,Total Exports,(1000 MT)           ,555.0
0224200,"Dairy, Milk, Nonfat Dry       ",2013,2015,07,Human Dom. Consumption,(1000 MT)           ,424.0
0224200,"Dairy, Milk, Nonfat Dry       ",2013,2015,07,Total Dom. Consumption,(1000 MT)           ,424.0
0224200,"Dairy, Milk, Nonfat Dry       ",2013,2015,07,Total Use,(1000 MT)           ,979.0
0224200,"Dairy, Milk, Nonfat Dry       ",2013,2015,07,Ending Stocks,(1000 MT)           ,61.0
0224200,"Dairy, Milk, Nonfat Dry       ",2013,2015,07,Total Distribution,(1000 MT)           ,1040.0
0224200,"Dairy, Milk, Nonfat Dry       ",2014,2018,07,Beginning Stocks,(1000 MT)           ,61.0
0224200,"Dairy, Milk, Nonfat Dry       ",2014,2018,07,Production,(1000 MT)           ,1047.0
0224200,"Dairy, Milk, Nonfat Dry       ",2014,2018,07,Total Supply,(1000 MT)           ,1111.0
0224200,"Dairy, Milk, Nonfat Dry       ",2014,2018,07,Total Exports,(1000 MT)           ,545.0
0224200,"Dairy, Milk, Nonfat Dry       ",2014,2018,07,Human Dom. Consumption,(1000 MT)           ,457.0
0224200,"Dairy, Milk, Nonfat Dry       ",2014,2018,07,Total Dom. Consumption,(1000 MT)           ,457.0
0224200,"Dairy, Milk, Nonfat Dry       ",2014,2018,07,Total Use,(1000 MT)           ,1002.0
0224200,"Dairy, Milk, Nonfat Dry       ",2014,2018,07,Ending Stocks,(1000 MT)           ,109.0
0224200,"Dairy, Milk, Nonfat Dry       ",2014,2018,07,Total Distribution,(1000 MT)           ,1111.0
0224200,"Dairy, Milk, Nonfat Dry       ",2015,2020,07,Beginning Stocks,(1000 MT)           ,109.0
0224200,"Dairy, Milk, Nonfat Dry       ",2015,2020,07,Production,(1000 MT)           ,1029.0
0224200,"Dairy, Milk, Nonfat Dry       ",2015,2020,07,Total Supply,(1000 MT)           ,1141.0
0224200,"Dairy, Milk, Nonfat Dry       ",2015,2020,07,Total Exports,(1000 MT)           ,558.0
0224200,"Dairy, Milk, Nonfat Dry       ",2015,2020,07,Human Dom. Consumption,(1000 MT)           ,490.0
0224200,"Dairy, Milk, Nonfat Dry       ",2015,2020,07,Total Dom. Consumption,(1000 MT)           ,490.0
0224200,"Dairy, Milk, Nonfat Dry       ",2015,2020,07,Total Use,(1000 MT)           ,1048.0
0224200,"Dairy, Milk, Nonfat Dry       ",2015,2020,07,Ending Stocks,(1000 MT)           ,93.0
0224200,"Dairy, Milk, Nonfat Dry       ",2015,2020,07,Total Distribution,(1000 MT)           ,1141.0
0224200,"Dairy, Milk, Nonfat Dry       ",2016,2018,07,Beginning Stocks,(1000 MT)           ,93.0
0224200,"Dairy, Milk, Nonfat Dry       ",2016,2018,07,Production,(1000 MT)           ,1049.0
0224200,"Dairy, Milk, Nonfat Dry       ",2016,2018,07,Total Supply,(1000 MT)           ,1143.0
0224200,"Dairy, Milk, Nonfat Dry       ",2016,2018,07,Total Exports,(1000 MT)           ,594.0
0224200,"Dairy, Milk, Nonfat Dry       ",2016,2018,07,Human Dom. Consumption,(1000 MT)           ,447.0
0224200,"Dairy, Milk, Nonfat Dry       ",2016,2018,07,Total Dom. Consumption,(1000 MT)           ,447.0
0224200,"Dairy, Milk, Nonfat Dry       ",2016,2018,07,Total Use,(1000 MT)           ,1041.0
0224200,"Dairy, Milk, Nonfat Dry       ",2016,2018,07,Ending Stocks,(1000 MT)           ,102.0
0224200,"Dairy, Milk, Nonfat Dry       ",2016,2018,07,Total Distribution,(1000 MT)           ,1143.0
0224200,"Dairy, Milk, Nonfat Dry       ",2017,2018,07,Beginning Stocks,(1000 MT)           ,102.0
0224200,"Dairy, Milk, Nonfat Dry       ",2017,2018,07,Production,(1000 MT)           ,1073.0
0224200,"Dairy, Milk, Nonfat Dry       ",2017,2018,07,Total Supply,(1000 MT)           ,1176.0
0224200,"Dairy, Milk, Nonfat Dry       ",2017,2018,07,Total Exports,(1000 MT)           ,606.0
0224200,"Dairy, Milk, Nonfat Dry       ",2017,2018,07,Human Dom. Consumption,(1000 MT)           ,425.0
0224200,"Dairy, Milk, Nonfat Dry       ",2017,2018,07,Total Dom. Consumption,(1000 MT)           ,425.0
0224200,"Dairy, Milk, Nonfat Dry       ",2017,2018,07,Total Use,(1000 MT)           ,1031.0
0224200,"Dairy, Milk, Nonfat Dry       ",2017,2018,07,Ending Stocks,(1000 MT)           ,145.0
0224200,"Dairy, Milk, Nonfat Dry       ",2017,2018,07,Total Distribution,(1000 MT)           ,1176.0
0224200,"Dairy, Milk, Nonfat Dry       ",2018,2020,07,Beginning Stocks,(1000 MT)           ,145.0
0224200,"Dairy, Milk, Nonfat Dry       ",2018,2020,07,Production,(1000 MT)           ,1060.0
0224200,"Dairy, Milk, Nonfat Dry       ",2018,2020,07,Total Supply,(1000 MT)           ,1206.0
0224200,"Dairy, Milk, Nonfat Dry       ",2018,2020,07,Total Exports,(1000 MT)           ,712.0
0224200,"Dairy, Milk, Nonfat Dry       ",2018,2020,07,Human Dom. Consumption,(1000 MT)           ,369.0
0224200,"Dairy, Milk, Nonfat Dry       ",2018,2020,07,Total Dom. Consumption,(1000 MT)           ,369.0
0224200,"Dairy, Milk, Nonfat Dry       ",2018,2020,07,Total Use,(1000 MT)           ,1081.0
0224200,"Dairy, Milk, Nonfat Dry       ",2018,2020,07,Ending Stocks,(1000 MT)           ,125.0
0224200,"Dairy, Milk, Nonfat Dry       ",2018,2020,07,Total Distribution,(1000 MT)           ,1206.0
0572220,"Grapefruit, Fresh             ",2007,2010,07,Production,(MT)                ,1404000.0
